USAF= 007026 , name=WXPOD 7026                    , country=AF , elevation=+7026.0
USAF= 509150 , name=ULIASTAI                      , country=CH , elevation=+0840.0
USAF= 509360 , name=BAICHENG NORTHEAST            , country=CH , elevation=+0151.0
USAF= 509450 , name=TA-AN                         , country=CH , elevation=-0999.0
USAF= 509490 , name=QIAN GORLOS                   , country=CH , elevation=+0136.0
USAF= 509530 , name=HARBIN                        , country=CH , elevation=+0117.7
USAF= 509540 , name=CHAO-YUAN                     , country=CH , elevation=-0999.0
USAF= 509630 , name=TONGHE                        , country=CH , elevation=+0110.0
USAF= 509680 , name=SHANGZHI                      , country=CH , elevation=+0191.0
USAF= 509780 , name=JIXI                          , country=CH , elevation=+0273.5
USAF= 509830 , name=HULIN                         , country=CH , elevation=+0103.0
USAF= 509880 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 510530 , name=KABA HE                       , country=CH , elevation=+0534.0
USAF= 510560 , name=APPROXIMATE LOCALE            , country=CH , elevation=+0000.0
USAF= 510680 , name=FUHAI/BURULTOKAY              , country=CH , elevation=+0472.0
USAF= 510760 , name=ALTAY                         , country=CH , elevation=+0737.0
USAF= 510770 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 510860 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 510870 , name=FUYUN                         , country=CH , elevation=+0827.0
USAF= 511160 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 511330 , name=TACHENG                       , country=CH , elevation=+0535.0
USAF= 511560 , name=HOBOKSAR                      , country=CH , elevation=+1323.2
USAF= 511860 , name=QINGHE/QINGGLI                , country=CH , elevation=+1463.0
USAF= 512320 , name=PA-ERH-LU-K'O MTN             , country=CH , elevation=+1067.0
USAF= 512410 , name=TO-LI                         , country=CH , elevation=+2072.0
USAF= 512430 , name=KARAMAY                       , country=CH , elevation=+0428.0
USAF= 512880 , name=BAYTIK SHAN                   , country=CH , elevation=+1651.0
USAF= 512940 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 513300 , name=BOLE/BORTALA                  , country=CH , elevation=+1366.0
USAF= 513340 , name=JINGHE                        , country=CH , elevation=+0330.2
USAF= 513460 , name=KUYTUN                        , country=CH , elevation=+0442.0
USAF= 513520 , name=PAO-TAI EAST                  , country=CH , elevation=+0335.0
USAF= 513560 , name=SHIHEZI                       , country=CH , elevation=+0457.0
USAF= 513650 , name=FUKANG                        , country=CH , elevation=+0549.0
USAF= 513790 , name=QITAI                         , country=CH , elevation=+0794.0
USAF= 514300 , name=INING                         , country=CH , elevation=+0670.0
USAF= 514310 , name=YINING                        , country=CH , elevation=+0663.0
USAF= 514370 , name=ZHAOSU/MONGGOLKURE            , country=CH , elevation=+1830.0
USAF= 514630 , name=WU LU MU QI                   , country=CH , elevation=+0919.0
USAF= 514635 , name=DIWOPU                        , country=CH , elevation=+0647.7
USAF= 514670 , name=BALGUNTAY                     , country=CH , elevation=+1753.0
USAF= 514770 , name=PAU-YANG-HU                   , country=CH , elevation=+1037.0
USAF= 514950 , name=SHISANJIANFANG                , country=CH , elevation=+0732.0
USAF= 514960 , name=YIWANQUAN                     , country=CH , elevation=+1890.0
USAF= 515260 , name=CHUGIRTY                      , country=CH , elevation=+2042.0
USAF= 515420 , name=BAYANBULAK                    , country=CH , elevation=+2459.0
USAF= 515570 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 515670 , name=YANQI                         , country=CH , elevation=+1097.0
USAF= 515730 , name=TURPAN                        , country=CH , elevation=+0039.3
USAF= 515810 , name=SHANSHAN/PIQAN                , country=CH , elevation=+0410.0
USAF= 516280 , name=WEN-SU                        , country=CH , elevation=+1286.0
USAF= 516330 , name=BAICHENG/BAY                  , country=CH , elevation=+1280.0
USAF= 516380 , name=KUQA SOUTHWEST                , country=CH , elevation=+0985.0
USAF= 516420 , name=LUNTAI/BUGUR                  , country=CH , elevation=+0883.0
USAF= 516440 , name=KUQA                          , country=CH , elevation=+1100.0
USAF= 516560 , name=KORLA                         , country=CH , elevation=+0903.0
USAF= 517010 , name=SAI-K'O-LO-T'E-MA             , country=CH , elevation=+3651.0
USAF= 517050 , name=AR-TUX                        , country=CH , elevation=+1494.0
USAF= 517060 , name=TEJAN                         , country=CH , elevation=       
USAF= 517080 , name=AK-TO                         , country=CH , elevation=-0999.0
USAF= 517090 , name=KASHI                         , country=CH , elevation=+1380.4
USAF= 517110 , name=AKQI                          , country=CH , elevation=+1986.0
USAF= 517160 , name=BACHU                         , country=CH , elevation=+1117.0
USAF= 517200 , name=CH'I-LAN-TAI                  , country=CH , elevation=+1158.0
USAF= 517300 , name=ALAR                          , country=CH , elevation=+1013.0
USAF= 517470 , name=TAZHONG                       , country=CH , elevation=+1099.0
USAF= 517650 , name=TIKANLIK                      , country=CH , elevation=+0847.0
USAF= 517770 , name=RUOQIANG                      , country=CH , elevation=+0889.0
USAF= 517780 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 517860 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 518040 , name=P U-LI                        , country=CH , elevation=+3159.0
USAF= 518110 , name=SHACHE                        , country=CH , elevation=+1232.0
USAF= 518180 , name=PISHAN                        , country=CH , elevation=+1376.0
USAF= 518280 , name=HOTAN                         , country=CH , elevation=+1375.0
USAF= 518390 , name=MINFENG                       , country=CH , elevation=+1409.0
USAF= 518480 , name=ANDIR                         , country=CH , elevation=+1264.0
USAF= 518550 , name=QIEMO/QARQAN                  , country=CH , elevation=+1248.0
USAF= 518860 , name=MANGNAI                       , country=CH , elevation=+2945.0
USAF= 518950 , name=ZILIUJING WEST                , country=CH , elevation=+3061.0
USAF= 519150 , name=SOGAT SOUTHWEST               , country=CH , elevation=+3700.0
USAF= 519310 , name=YUTIAN/KERIYA                 , country=CH , elevation=+1554.0
USAF= 521010 , name=BARKOL                        , country=CH , elevation=+1584.0
USAF= 521120 , name=NAOMAOHU                      , country=CH , elevation=+0469.0
USAF= 521180 , name=YIWU                          , country=CH , elevation=+1729.0
USAF= 522030 , name=HAMI                          , country=CH , elevation=+0739.0
USAF= 522230 , name=                              , country=   , elevation=       
USAF= 522610 , name=                              , country=   , elevation=       
USAF= 522670 , name=EJIN QI                       , country=CH , elevation=+0941.0
USAF= 522680 , name=APPROXIMATE LOCALE            , country=CH , elevation=+0000.0
USAF= 523030 , name=YA-MAN-SU                     , country=CH , elevation=-0999.0
USAF= 523130 , name=XING-XING-XIA                 , country=CH , elevation=+1935.0
USAF= 523180 , name=HONGLIUYUAN                   , country=CH , elevation=+1524.0
USAF= 523230 , name=MAZONG SHAN                   , country=CH , elevation=+1770.0
USAF= 523330 , name=YEH-MA-CHING                  , country=CH , elevation=+1463.0
USAF= 523430 , name=SHU-LUN-CHING                 , country=CH , elevation=+0958.0
USAF= 523530 , name=DALAIN HOB EAST               , country=CH , elevation=+0946.0
USAF= 523670 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 523770 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 523780 , name=GUAIZIHU                      , country=CH , elevation=+0960.0
USAF= 523910 , name=PANG-TING-TO-TO-KAI           , country=CH , elevation=+1463.0
USAF= 524180 , name=DUNHUANG                      , country=CH , elevation=+1140.0
USAF= 524240 , name=AN-XI                         , country=CH , elevation=+1177.0
USAF= 524310 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 524320 , name=                              , country=   , elevation=       
USAF= 524340 , name=YUMENZHEN NORTHEAST           , country=CH , elevation=+1360.0
USAF= 524360 , name=YUMENZHEN                     , country=CH , elevation=+1527.0
USAF= 524410 , name=BEISHAN (MTNS)                , country=CH , elevation=+1554.0
USAF= 524460 , name=SHUANGCHENGTZU                , country=CH , elevation=+1158.0
USAF= 524470 , name=JINTA                         , country=CH , elevation=+1372.0
USAF= 524950 , name=BAYAN MOD                     , country=CH , elevation=+1329.0
USAF= 525230 , name=APPROXIMATE LOCALE            , country=CH , elevation=+0000.0
USAF= 525330 , name=JIUQUAN/SUZHOU                , country=CH , elevation=+1478.0
USAF= 525331 , name=ZHONGCHUAN                    , country=CH , elevation=+1947.1
USAF= 525360 , name=JIAYUGUAN SOUTHWEST           , country=CH , elevation=+2154.0
USAF= 525430 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 525460 , name=GAOTAI WEST                   , country=CH , elevation=+1354.0
USAF= 525760 , name=LAI-YEN-CH'IH                 , country=CH , elevation=+1383.0
USAF= 526020 , name=LENGHU                        , country=CH , elevation=+2771.0
USAF= 526180 , name=DANGCHENGWAN SOUTH            , country=CH , elevation=+3746.0
USAF= 526330 , name=TUO-LE                        , country=CH , elevation=+0609.0
USAF= 526450 , name=YEH-NIU-KOU                   , country=CH , elevation=+2169.0
USAF= 526510 , name=ZHANG-YE/SOUTH                , country=CH , elevation=+1493.0
USAF= 526520 , name=ZHANGYE                       , country=CH , elevation=+1462.0
USAF= 526530 , name=ZHANG-YE/SOUTHEAST            , country=CH , elevation=+1463.0
USAF= 526570 , name=BABAO                         , country=CH , elevation=+2700.0
USAF= 526610 , name=SHAN-DAN                      , country=CH , elevation=+1760.0
USAF= 526710 , name=SALT LAKE                     , country=CH , elevation=-0999.0
USAF= 526740 , name=JIN-CHANG                     , country=CH , elevation=+1676.0
USAF= 526790 , name=CAIQI SOUTHEAST               , country=CH , elevation=+1525.0
USAF= 526810 , name=MINQIN                        , country=CH , elevation=+1367.0
USAF= 526820 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 526850 , name=                              , country=   , elevation=       
USAF= 526980 , name=GOLMUD NW                     , country=CH , elevation=-0999.0
USAF= 527020 , name=SHA-LIANG-ZI                  , country=CH , elevation=+0000.0
USAF= 527070 , name=T'A-ERH-TING                  , country=CH , elevation=+2712.0
USAF= 527130 , name=DA-QAIDAM                     , country=CH , elevation=+3174.0
USAF= 527180 , name=                              , country=   , elevation=       
USAF= 527230 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 527360 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 527370 , name=DELINGHA                      , country=CH , elevation=+2982.0
USAF= 527380 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 527400 , name=HSIN-YUAN                     , country=CH , elevation=+3627.0
USAF= 527440 , name=KARMAR NORTHWEST              , country=CH , elevation=+3978.0
USAF= 527530 , name=BOGUS CHINESE                 , country=CH , elevation=+3353.0
USAF= 527540 , name=GANGCA                        , country=CH , elevation=+3302.0
USAF= 527650 , name=HAO-MEN                       , country=CH , elevation=+2682.0
USAF= 527660 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 527760 , name=GU-LANG (?)                   , country=CH , elevation=-0999.0
USAF= 527770 , name=XOLUNGLANG SE                 , country=CH , elevation=+2934.0
USAF= 527790 , name=TIANZHU NORTHEAST             , country=CH , elevation=+2728.0
USAF= 527820 , name=NAME/LOCATION UNKN            , country=CH , elevation=       
USAF= 527870 , name=WUSHAOLING                    , country=CH , elevation=+3044.0
USAF= 527880 , name=BOGUS CHINESE                 , country=CH , elevation=+2415.0
USAF= 527970 , name=CHING-T'AI                    , country=CH , elevation=+1402.0
USAF= 527980 , name=BOGUS CHINESE                 , country=CH , elevation=+1829.0
USAF= 528130 , name=GOL-MUD (?)                   , country=CH , elevation=+2731.0
USAF= 528180 , name=GOLMUD                        , country=CH , elevation=+2809.0
USAF= 528250 , name=NUO-MU-HONG                   , country=CH , elevation=+2804.0
USAF= 528260 , name=BOGUS CHINESE                 , country=CH , elevation=-0999.0
USAF= 528330 , name=SERH                          , country=CH , elevation=+2987.0
USAF= 528360 , name=DOULAN                        , country=CH , elevation=+3190.0
USAF= 528380 , name=HSIANG-JIH-TE NE              , country=CH , elevation=+2976.0
USAF= 528420 , name=CHA-KA                        , country=CH , elevation=+2925.0
USAF= 528460 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 528540 , name=JIANG-XI-GOU (?)              , country=CH , elevation=-0999.0
USAF= 528560 , name=GONGHE                        , country=CH , elevation=+2743.0
USAF= 528570 , name=BOGUS CHINESE                 , country=CH , elevation=       
USAF= 528640 , name=HUANG-YUAN (?)                , country=CH , elevation=-0999.0
USAF= 528660 , name=XINING                        , country=CH , elevation=+2262.0
